GeneSym,source_desc,protein,cell,Tissue,target_id,weight
C1QTNF9,na,338872,HL60,haematopoietic and lymphoid tissue,-666,1
RSPO1,na,284654,HL60,haematopoietic and lymphoid tissue,-666,1
NCKAP1L,na,3071,HL60,haematopoietic and lymphoid tissue,-666,1
NME9,na,347736,HL60,haematopoietic and lymphoid tissue,-666,1
LDHAL6B,na,92483,HL60,haematopoietic and lymphoid tissue,-666,1
GHSR,na,2693,HL60,haematopoietic and lymphoid tissue,-666,1
ADRA1A,na,148,HL60,haematopoietic and lymphoid tissue,-666,1
LRRC18,na,474354,HL60,haematopoietic and lymphoid tissue,-666,1
FPR2,na,2358,HL60,haematopoietic and lymphoid tissue,-666,1
PPP1R2P9,na,80316,HL60,haematopoietic and lymphoid tissue,-666,1
SLC10A1,na,6554,HL60,haematopoietic and lymphoid tissue,-666,1
CDKL5,na,6792,HL60,haematopoietic and lymphoid tissue,-666,1
ZNF221,na,7638,HL60,haematopoietic and lymphoid tissue,-666,1
ANKRD53,na,79998,HL60,haematopoietic and lymphoid tissue,-666,1
CD300LB,na,124599,HL60,haematopoietic and lymphoid tissue,-666,1
CD300LG,na,146894,HL60,haematopoietic and lymphoid tissue,-666,1
PROKR2,na,128674,HL60,haematopoietic and lymphoid tissue,-666,1
MOS,na,4342,HL60,haematopoietic and lymphoid tissue,-666,1
CEACAM3,na,1084,HL60,haematopoietic and lymphoid tissue,-666,1
CNR2,na,1269,HL60,haematopoietic and lymphoid tissue,-666,1
PGK2,na,5232,HL60,haematopoietic and lymphoid tissue,-666,1
LUZP4,na,51213,HL60,haematopoietic and lymphoid tissue,-666,1
NEU3,na,10825,HL60,haematopoietic and lymphoid tissue,-666,1
TAB1,na,10454,HL60,haematopoietic and lymphoid tissue,-666,1
PRKCG,na,5582,HL60,haematopoietic and lymphoid tissue,-666,1
GABRA6,na,2559,HL60,haematopoietic and lymphoid tissue,-666,1
EPX,na,8288,HL60,haematopoietic and lymphoid tissue,-666,1
RIPPLY1,na,92129,HL60,haematopoietic and lymphoid tissue,-666,1
FCGR3B,na,2215,HL60,haematopoietic and lymphoid tissue,-666,1
GSTA3,na,2940,HL60,haematopoietic and lymphoid tissue,-666,1
LRIT1,na,26103,HL60,haematopoietic and lymphoid tissue,-666,1
KRT38,na,8687,HL60,haematopoietic and lymphoid tissue,-666,1
MTMR8,na,55613,HL60,haematopoietic and lymphoid tissue,-666,1
C3orf20,na,84077,HL60,haematopoietic and lymphoid tissue,-666,1
MAP3K19,na,80122,HL60,haematopoietic and lymphoid tissue,-666,1
OR2W1,na,26692,HL60,haematopoietic and lymphoid tissue,-666,1
FGF16,na,8823,HL60,haematopoietic and lymphoid tissue,-666,1
FCRL4,na,83417,HL60,haematopoietic and lymphoid tissue,-666,1
HSD3B2,na,3284,HL60,haematopoietic and lymphoid tissue,-666,1
GABRR2,na,2570,HL60,haematopoietic and lymphoid tissue,-666,1
ALX4,na,60529,HL60,haematopoietic and lymphoid tissue,-666,1
HDAC10,na,83933,HL60,haematopoietic and lymphoid tissue,-666,1
LINC00523,na,283601,HL60,haematopoietic and lymphoid tissue,-666,1
APOA5,na,116519,HL60,haematopoietic and lymphoid tissue,-666,1
NTN3,na,4917,HL60,haematopoietic and lymphoid tissue,-666,1
CHRNB2,na,1141,HL60,haematopoietic and lymphoid tissue,-666,1
PWWP2B,na,170394,HL60,haematopoietic and lymphoid tissue,-666,1
MIDN,na,90007,HL60,haematopoietic and lymphoid tissue,-666,1
PRRC2A,na,7916,HL60,haematopoietic and lymphoid tissue,-666,1
RTEL1,na,51750,HL60,haematopoietic and lymphoid tissue,-666,1
C21orf2,na,755,HL60,haematopoietic and lymphoid tissue,-666,1
KRT3,na,3850,HL60,haematopoietic and lymphoid tissue,-666,1
ZNF865,na,100507290,HL60,haematopoietic and lymphoid tissue,-666,1
ATAD3C,na,219293,HL60,haematopoietic and lymphoid tissue,-666,1
NOVA2,na,4858,HL60,haematopoietic and lymphoid tissue,-666,1
AMER1,na,139285,HL60,haematopoietic and lymphoid tissue,-666,1
SPATA31E1,na,286234,HL60,haematopoietic and lymphoid tissue,-666,1
GMEB1,na,10691,HL60,haematopoietic and lymphoid tissue,-666,1
DOHH,na,83475,HL60,haematopoietic and lymphoid tissue,-666,1
OR2H1,na,26716,HL60,haematopoietic and lymphoid tissue,-666,1
KIRREL3-AS3,na,283165,HL60,haematopoietic and lymphoid tissue,-666,1
ACTL7A,na,10881,HL60,haematopoietic and lymphoid tissue,-666,1
TREX2,na,11219,HL60,haematopoietic and lymphoid tissue,-666,1
CRYGA,na,1418,HL60,haematopoietic and lymphoid tissue,-666,1
AGER,na,177,HL60,haematopoietic and lymphoid tissue,-666,1
DNAH1,na,25981,HL60,haematopoietic and lymphoid tissue,-666,1
ADAMTS10,na,81794,HL60,haematopoietic and lymphoid tissue,-666,1
DCD,na,117159,HL60,haematopoietic and lymphoid tissue,-666,1
GIGYF1,na,64599,HL60,haematopoietic and lymphoid tissue,-666,1
TAF1C,na,9013,HL60,haematopoietic and lymphoid tissue,-666,1
D2HGDH,na,728294,HL60,haematopoietic and lymphoid tissue,-666,1
WDR90,na,197335,HL60,haematopoietic and lymphoid tissue,-666,1
SNAPC4,na,6621,HL60,haematopoietic and lymphoid tissue,-666,1
B4GALT2,na,8704,HL60,haematopoietic and lymphoid tissue,-666,1
CCDC137,na,339230,HL60,haematopoietic and lymphoid tissue,-666,1
SCAP,na,22937,HL60,haematopoietic and lymphoid tissue,-666,1
GOLGA3,na,2802,HL60,haematopoietic and lymphoid tissue,-666,1
PVRL1,na,5818,HL60,haematopoietic and lymphoid tissue,-666,1
SH3BP1,na,23616,HL60,haematopoietic and lymphoid tissue,-666,1
RAMP3,na,10268,HL60,haematopoietic and lymphoid tissue,-666,1
CSNK1G2,na,1455,HL60,haematopoietic and lymphoid tissue,-666,1
AP5Z1,na,9907,HL60,haematopoietic and lymphoid tissue,-666,1
BAHCC1,na,57597,HL60,haematopoietic and lymphoid tissue,-666,1
GPR20,na,2843,HL60,haematopoietic and lymphoid tissue,-666,1
LEP,na,3952,HL60,haematopoietic and lymphoid tissue,-666,1
PPARGC1B,na,133522,HL60,haematopoietic and lymphoid tissue,-666,1
ZBTB12,na,221527,HL60,haematopoietic and lymphoid tissue,-666,1
PEX26,na,55670,HL60,haematopoietic and lymphoid tissue,-666,1
IFNA16,na,3449,HL60,haematopoietic and lymphoid tissue,-666,1
LRRC3B,na,116135,HL60,haematopoietic and lymphoid tissue,-666,1
RGSL1,na,353299,HL60,haematopoietic and lymphoid tissue,-666,1
FCN2,na,2220,HL60,haematopoietic and lymphoid tissue,-666,1
BEND2,na,139105,HL60,haematopoietic and lymphoid tissue,-666,1
ASIP,na,434,HL60,haematopoietic and lymphoid tissue,-666,1
C9,na,735,HL60,haematopoietic and lymphoid tissue,-666,1
SPATA1,na,100505741,HL60,haematopoietic and lymphoid tissue,-666,1
FAM9A,na,171482,HL60,haematopoietic and lymphoid tissue,-666,1
KIAA1328,na,57536,HL60,haematopoietic and lymphoid tissue,-666,1
TRPC7,na,57113,HL60,haematopoietic and lymphoid tissue,-666,1
ZNF35,na,7584,HL60,haematopoietic and lymphoid tissue,-666,1
STK11,na,6794,HL60,haematopoietic and lymphoid tissue,-666,1
RELT,na,84957,HL60,haematopoietic and lymphoid tissue,-666,1
KRT36,na,8689,HL60,haematopoietic and lymphoid tissue,-666,1
RFX1,na,5989,HL60,haematopoietic and lymphoid tissue,-666,1
SH3BP2,na,6452,HL60,haematopoietic and lymphoid tissue,-666,1
CILP2,na,148113,HL60,haematopoietic and lymphoid tissue,-666,1
DAZAP1,na,26528,HL60,haematopoietic and lymphoid tissue,-666,1
SNRPA,na,6626,HL60,haematopoietic and lymphoid tissue,-666,1
EWSR1,na,2130,HL60,haematopoietic and lymphoid tissue,-666,1
RFWD3,na,55159,HL60,haematopoietic and lymphoid tissue,-666,1
POLE,na,5426,HL60,haematopoietic and lymphoid tissue,-666,1
ATAD5,na,79915,HL60,haematopoietic and lymphoid tissue,-666,1
RAD54L,na,8438,HL60,haematopoietic and lymphoid tissue,-666,1
CDC25A,na,993,HL60,haematopoietic and lymphoid tissue,-666,1
CHAF1A,na,10036,HL60,haematopoietic and lymphoid tissue,-666,1
MCM5,na,4174,HL60,haematopoietic and lymphoid tissue,-666,1
LIG1,na,3978,HL60,haematopoietic and lymphoid tissue,-666,1
POLD1,na,5424,HL60,haematopoietic and lymphoid tissue,-666,1
SASS6,na,163786,HL60,haematopoietic and lymphoid tissue,-666,1
POC1A,na,25886,HL60,haematopoietic and lymphoid tissue,-666,1
TACC3,na,10460,HL60,haematopoietic and lymphoid tissue,-666,1
CENPJ,na,55835,HL60,haematopoietic and lymphoid tissue,-666,1
SRRT,na,51593,HL60,haematopoietic and lymphoid tissue,-666,1
PKMYT1,na,9088,HL60,haematopoietic and lymphoid tissue,-666,1
SF1,na,7536,HL60,haematopoietic and lymphoid tissue,-666,1
RBM10,na,8241,HL60,haematopoietic and lymphoid tissue,-666,1
SUV39H1,na,6839,HL60,haematopoietic and lymphoid tissue,-666,1
SSRP1,na,6749,HL60,haematopoietic and lymphoid tissue,-666,1
TCOF1,na,6949,HL60,haematopoietic and lymphoid tissue,-666,1
WDR5,na,11091,HL60,haematopoietic and lymphoid tissue,-666,1
PTCD3,na,55037,HL60,haematopoietic and lymphoid tissue,-666,1
SETD1A,na,9739,HL60,haematopoietic and lymphoid tissue,-666,1
RBM27,na,54439,HL60,haematopoietic and lymphoid tissue,-666,1
MTIF2,na,4528,HL60,haematopoietic and lymphoid tissue,-666,1
WDR43,na,23160,HL60,haematopoietic and lymphoid tissue,-666,1
PUS1,na,80324,HL60,haematopoietic and lymphoid tissue,-666,1
EFTUD2,na,9343,HL60,haematopoietic and lymphoid tissue,-666,1
DBF4B,na,80174,HL60,haematopoietic and lymphoid tissue,-666,1
LRPPRC,na,10128,HL60,haematopoietic and lymphoid tissue,-666,1
RRP7A,na,27341,HL60,haematopoietic and lymphoid tissue,-666,1
NAT10,na,55226,HL60,haematopoietic and lymphoid tissue,-666,1
CAD,na,790,HL60,haematopoietic and lymphoid tissue,-666,1
DDX51,na,317781,HL60,haematopoietic and lymphoid tissue,-666,1
DHX37,na,57647,HL60,haematopoietic and lymphoid tissue,-666,1
WDR92,na,116143,HL60,haematopoietic and lymphoid tissue,-666,1
CHD4,na,1108,HL60,haematopoietic and lymphoid tissue,-666,1
PRRC2C,na,23215,HL60,haematopoietic and lymphoid tissue,-666,1
DHODH,na,1723,HL60,haematopoietic and lymphoid tissue,-666,1
DDX54,na,79039,HL60,haematopoietic and lymphoid tissue,-666,1
ZNF142,na,7701,HL60,haematopoietic and lymphoid tissue,-666,1
DUT,na,1854,HL60,haematopoietic and lymphoid tissue,-666,1
TPM3,na,7170,HL60,haematopoietic and lymphoid tissue,-666,1
LETM1,na,3954,HL60,haematopoietic and lymphoid tissue,-666,1
NOP14,na,8602,HL60,haematopoietic and lymphoid tissue,-666,1
HIRA,na,7290,HL60,haematopoietic and lymphoid tissue,-666,1
PIAS1,na,8554,HL60,haematopoietic and lymphoid tissue,-666,1
BAZ2A,na,11176,HL60,haematopoietic and lymphoid tissue,-666,1
POU2F1,na,5451,HL60,haematopoietic and lymphoid tissue,-666,1
SRRM2,na,23524,HL60,haematopoietic and lymphoid tissue,-666,1
CNNM3,na,26505,HL60,haematopoietic and lymphoid tissue,-666,1
IQCC,na,55721,HL60,haematopoietic and lymphoid tissue,-666,1
TMOD4,na,29765,HL60,haematopoietic and lymphoid tissue,-666,1
NUP214,na,8021,HL60,haematopoietic and lymphoid tissue,-666,1
MED12,na,9968,HL60,haematopoietic and lymphoid tissue,-666,1
SETD1B,na,23067,HL60,haematopoietic and lymphoid tissue,-666,1
HCFC1,na,3054,HL60,haematopoietic and lymphoid tissue,-666,1
ZNF668,na,79759,HL60,haematopoietic and lymphoid tissue,-666,1
SH3BP5L,na,80851,HL60,haematopoietic and lymphoid tissue,-666,1
ANAPC5,na,51433,HL60,haematopoietic and lymphoid tissue,-666,1
CAMKK2,na,10645,HL60,haematopoietic and lymphoid tissue,-666,1
OGFOD2,na,79676,HL60,haematopoietic and lymphoid tissue,-666,1
ROPN1L,na,83853,HL60,haematopoietic and lymphoid tissue,-666,1
EP400,na,57634,HL60,haematopoietic and lymphoid tissue,-666,1
SFSWAP,na,6433,HL60,haematopoietic and lymphoid tissue,-666,1
NOC4L,na,79050,HL60,haematopoietic and lymphoid tissue,-666,1
RBM19,na,9904,HL60,haematopoietic and lymphoid tissue,-666,1
NKRF,na,55922,HL60,haematopoietic and lymphoid tissue,-666,1
THOC2,na,57187,HL60,haematopoietic and lymphoid tissue,-666,1
ANKRD18A,na,253650,HL60,haematopoietic and lymphoid tissue,-666,1
RLIM,na,51132,HL60,haematopoietic and lymphoid tissue,-666,1
BCLAF1,na,9774,HL60,haematopoietic and lymphoid tissue,-666,1
FXN,na,2395,HL60,haematopoietic and lymphoid tissue,-666,1
MZT2A,na,653784,HL60,haematopoietic and lymphoid tissue,-666,1
NXT2,na,55916,HL60,haematopoietic and lymphoid tissue,-666,1
ZNF202,na,7753,HL60,haematopoietic and lymphoid tissue,-666,1
RPUSD4,na,84881,HL60,haematopoietic and lymphoid tissue,-666,1
VPS11,na,55823,HL60,haematopoietic and lymphoid tissue,-666,1
SART1,na,9092,HL60,haematopoietic and lymphoid tissue,-666,1
INTS5,na,80789,HL60,haematopoietic and lymphoid tissue,-666,1
PRPF19,na,27339,HL60,haematopoietic and lymphoid tissue,-666,1
HNRNPUL2,na,221092,HL60,haematopoietic and lymphoid tissue,-666,1
MRPS25,na,64432,HL60,haematopoietic and lymphoid tissue,-666,1
CCDC12,na,151903,HL60,haematopoietic and lymphoid tissue,-666,1
EXOSC7,na,23016,HL60,haematopoietic and lymphoid tissue,-666,1
ALAS1,na,211,HL60,haematopoietic and lymphoid tissue,-666,1
USP36,na,57602,HL60,haematopoietic and lymphoid tissue,-666,1
BRPF1,na,7862,HL60,haematopoietic and lymphoid tissue,-666,1
PPP4R2,na,151987,HL60,haematopoietic and lymphoid tissue,-666,1
VPS33B,na,26276,HL60,haematopoietic and lymphoid tissue,-666,1
C15orf39,na,56905,HL60,haematopoietic and lymphoid tissue,-666,1
ZNF770,na,54989,HL60,haematopoietic and lymphoid tissue,-666,1
INO80,na,54617,HL60,haematopoietic and lymphoid tissue,-666,1
CDAN1,na,146059,HL60,haematopoietic and lymphoid tissue,-666,1
CSNK1G1,na,53944,HL60,haematopoietic and lymphoid tissue,-666,1
UBA52,na,7311,HL60,haematopoietic and lymphoid tissue,-666,1
FARSA,na,2193,HL60,haematopoietic and lymphoid tissue,-666,1
PPAN,na,56342,HL60,haematopoietic and lymphoid tissue,-666,1
TRMT1,na,55621,HL60,haematopoietic and lymphoid tissue,-666,1
MBD3,na,53615,HL60,haematopoietic and lymphoid tissue,-666,1
THOP1,na,7064,HL60,haematopoietic and lymphoid tissue,-666,1
WDR18,na,57418,HL60,haematopoietic and lymphoid tissue,-666,1
TXN2,na,25828,HL60,haematopoietic and lymphoid tissue,-666,1
TIMM13,na,26517,HL60,haematopoietic and lymphoid tissue,-666,1
MAU2,na,23383,HL60,haematopoietic and lymphoid tissue,-666,1
KHSRP,na,8570,HL60,haematopoietic and lymphoid tissue,-666,1
GATAD2A,na,54815,HL60,haematopoietic and lymphoid tissue,-666,1
SF3A2,na,8175,HL60,haematopoietic and lymphoid tissue,-666,1
GCDH,na,2639,HL60,haematopoietic and lymphoid tissue,-666,1
MAP2K7,na,5609,HL60,haematopoietic and lymphoid tissue,-666,1
UPF1,na,5976,HL60,haematopoietic and lymphoid tissue,-666,1
REXO1,na,57455,HL60,haematopoietic and lymphoid tissue,-666,1
TNPO2,na,30000,HL60,haematopoietic and lymphoid tissue,-666,1
BRD4,na,23476,HL60,haematopoietic and lymphoid tissue,-666,1
ZNF787,na,126208,HL60,haematopoietic and lymphoid tissue,-666,1
SNRNP70,na,6625,HL60,haematopoietic and lymphoid tissue,-666,1
SYMPK,na,8189,HL60,haematopoietic and lymphoid tissue,-666,1
ZNF526,na,116115,HL60,haematopoietic and lymphoid tissue,-666,1
KLF16,na,83855,HL60,haematopoietic and lymphoid tissue,-666,1
EHMT2,na,10919,HL60,haematopoietic and lymphoid tissue,-666,1
UBTF,na,7343,HL60,haematopoietic and lymphoid tissue,-666,1
GTF2H4,na,2968,HL60,haematopoietic and lymphoid tissue,-666,1
IPO13,na,9670,HL60,haematopoietic and lymphoid tissue,-666,1
MRI1,na,84245,HL60,haematopoietic and lymphoid tissue,-666,1
FBXW9,na,84261,HL60,haematopoietic and lymphoid tissue,-666,1
API5,na,8539,HL60,haematopoietic and lymphoid tissue,-666,1
DGKZ,na,8525,HL60,haematopoietic and lymphoid tissue,-666,1
TAF15,na,8148,HL60,haematopoietic and lymphoid tissue,-666,1
ARFGAP2,na,84364,HL60,haematopoietic and lymphoid tissue,-666,1
ATG13,na,9776,HL60,haematopoietic and lymphoid tissue,-666,1
ZNF408,na,79797,HL60,haematopoietic and lymphoid tissue,-666,1
MRPS34,na,65993,HL60,haematopoietic and lymphoid tissue,-666,1
PRR22,na,163154,HL60,haematopoietic and lymphoid tissue,-666,1
TELO2,na,9894,HL60,haematopoietic and lymphoid tissue,-666,1
SLC25A10,na,1468,HL60,haematopoietic and lymphoid tissue,-666,1
PGP,na,283871,HL60,haematopoietic and lymphoid tissue,-666,1
BCKDK,na,10295,HL60,haematopoietic and lymphoid tissue,-666,1
TBL3,na,10607,HL60,haematopoietic and lymphoid tissue,-666,1
SLC19A1,na,6573,HL60,haematopoietic and lymphoid tissue,-666,1
UBALD1,na,124402,HL60,haematopoietic and lymphoid tissue,-666,1
C16orf13,na,84326,HL60,haematopoietic and lymphoid tissue,-666,1
RPUSD1,na,113000,HL60,haematopoietic and lymphoid tissue,-666,1
SRCAP,na,10847,HL60,haematopoietic and lymphoid tissue,-666,1
TBC1D10B,na,26000,HL60,haematopoietic and lymphoid tissue,-666,1
AXIN1,na,8312,HL60,haematopoietic and lymphoid tissue,-666,1
CAPN15,na,6650,HL60,haematopoietic and lymphoid tissue,-666,1
NCLN,na,56926,HL60,haematopoietic and lymphoid tissue,-666,1
XPO6,na,23214,HL60,haematopoietic and lymphoid tissue,-666,1
TAOK2,na,9344,HL60,haematopoietic and lymphoid tissue,-666,1
PHKG2,na,5261,HL60,haematopoietic and lymphoid tissue,-666,1
C16orf58,na,64755,HL60,haematopoietic and lymphoid tissue,-666,1
ZNF768,na,79724,HL60,haematopoietic and lymphoid tissue,-666,1
EHMT1,na,79813,HL60,haematopoietic and lymphoid tissue,-666,1
KDM8,na,79831,HL60,haematopoietic and lymphoid tissue,-666,1
ZNF213,na,7760,HL60,haematopoietic and lymphoid tissue,-666,1
UBN1,na,29855,HL60,haematopoietic and lymphoid tissue,-666,1
ZNF263,na,10127,HL60,haematopoietic and lymphoid tissue,-666,1
MGRN1,na,23295,HL60,haematopoietic and lymphoid tissue,-666,1
BRD2,na,6046,HL60,haematopoietic and lymphoid tissue,-666,1
E2F3,na,1871,HL60,haematopoietic and lymphoid tissue,-666,1
ZNF564,na,163050,HL60,haematopoietic and lymphoid tissue,-666,1
CLUH,na,23277,HL60,haematopoietic and lymphoid tissue,-666,1
PES1,na,23481,HL60,haematopoietic and lymphoid tissue,-666,1
POLR3H,na,171568,HL60,haematopoietic and lymphoid tissue,-666,1
MCAT,na,27349,HL60,haematopoietic and lymphoid tissue,-666,1
TTLL12,na,23170,HL60,haematopoietic and lymphoid tissue,-666,1
HMGXB4,na,10042,HL60,haematopoietic and lymphoid tissue,-666,1
PRR14L,na,253143,HL60,haematopoietic and lymphoid tissue,-666,1
IFT122,na,55764,HL60,haematopoietic and lymphoid tissue,-666,1
PPIL2,na,23759,HL60,haematopoietic and lymphoid tissue,-666,1
TRMT2A,na,27037,HL60,haematopoietic and lymphoid tissue,-666,1
DGCR8,na,54487,HL60,haematopoietic and lymphoid tissue,-666,1
EDC4,na,23644,HL60,haematopoietic and lymphoid tissue,-666,1
DDX28,na,55794,HL60,haematopoietic and lymphoid tissue,-666,1
RANBP10,na,57610,HL60,haematopoietic and lymphoid tissue,-666,1
CENPT,na,80152,HL60,haematopoietic and lymphoid tissue,-666,1
PDPR,na,55066,HL60,haematopoietic and lymphoid tissue,-666,1
ANP32B,na,10541,HL60,haematopoietic and lymphoid tissue,-666,1
GTF3C5,na,9328,HL60,haematopoietic and lymphoid tissue,-666,1
DDX31,na,64794,HL60,haematopoietic and lymphoid tissue,-666,1
ZMYND19,na,116225,HL60,haematopoietic and lymphoid tissue,-666,1
SURF6,na,6838,HL60,haematopoietic and lymphoid tissue,-666,1
ANAPC2,na,29882,HL60,haematopoietic and lymphoid tissue,-666,1
NELFB,na,25920,HL60,haematopoietic and lymphoid tissue,-666,1
POLE3,na,54107,HL60,haematopoietic and lymphoid tissue,-666,1
TBC1D13,na,54662,HL60,haematopoietic and lymphoid tissue,-666,1
C9orf78,na,51759,HL60,haematopoietic and lymphoid tissue,-666,1
GAPVD1,na,26130,HL60,haematopoietic and lymphoid tissue,-666,1
PABPC3,na,5042,HL60,haematopoietic and lymphoid tissue,-666,1
RECQL4,na,9401,HL60,haematopoietic and lymphoid tissue,-666,1
TONSL,na,4796,HL60,haematopoietic and lymphoid tissue,-666,1
ZC3H3,na,23144,HL60,haematopoietic and lymphoid tissue,-666,1
SERBP1,na,26135,HL60,haematopoietic and lymphoid tissue,-666,1
PPIH,na,10465,HL60,haematopoietic and lymphoid tissue,-666,1
SF3A3,na,10946,HL60,haematopoietic and lymphoid tissue,-666,1
MTF1,na,4520,HL60,haematopoietic and lymphoid tissue,-666,1
SRRM1,na,10250,HL60,haematopoietic and lymphoid tissue,-666,1
TXLNA,na,200081,HL60,haematopoietic and lymphoid tissue,-666,1
WASF2,na,10163,HL60,haematopoietic and lymphoid tissue,-666,1
ATP6V0B,na,533,HL60,haematopoietic and lymphoid tissue,-666,1
ZNF593,na,51042,HL60,haematopoietic and lymphoid tissue,-666,1
UBIAD1,na,29914,HL60,haematopoietic and lymphoid tissue,-666,1
MIIP,na,60672,HL60,haematopoietic and lymphoid tissue,-666,1
ATAD3A,na,55210,HL60,haematopoietic and lymphoid tissue,-666,1
MRTO4,na,51154,HL60,haematopoietic and lymphoid tissue,-666,1
KIAA2013,na,90231,HL60,haematopoietic and lymphoid tissue,-666,1
PFKL,na,5211,HL60,haematopoietic and lymphoid tissue,-666,1
DDX41,na,51428,HL60,haematopoietic and lymphoid tissue,-666,1
NSD1,na,64324,HL60,haematopoietic and lymphoid tissue,-666,1
EIF3A,na,8661,HL60,haematopoietic and lymphoid tissue,-666,1
BMS1,na,9790,HL60,haematopoietic and lymphoid tissue,-666,1
PDCD11,na,22984,HL60,haematopoietic and lymphoid tissue,-666,1
PPRC1,na,23082,HL60,haematopoietic and lymphoid tissue,-666,1
NPM3,na,10360,HL60,haematopoietic and lymphoid tissue,-666,1
TUBGCP2,na,10844,HL60,haematopoietic and lymphoid tissue,-666,1
PPP2R2D,na,55844,HL60,haematopoietic and lymphoid tissue,-666,1
ATP5I,na,521,HL60,haematopoietic and lymphoid tissue,-666,1
DCAF16,na,54876,HL60,haematopoietic and lymphoid tissue,-666,1
ACOX3,na,8310,HL60,haematopoietic and lymphoid tissue,-666,1
GAK,na,2580,HL60,haematopoietic and lymphoid tissue,-666,1
LRPAP1,na,4043,HL60,haematopoietic and lymphoid tissue,-666,1
ING5,na,84289,HL60,haematopoietic and lymphoid tissue,-666,1
SIVA1,na,10572,HL60,haematopoietic and lymphoid tissue,-666,1
DDX24,na,57062,HL60,haematopoietic and lymphoid tissue,-666,1
ATXN3,na,4287,HL60,haematopoietic and lymphoid tissue,-666,1
NRDE2,na,55051,HL60,haematopoietic and lymphoid tissue,-666,1
MIS18BP1,na,55320,HL60,haematopoietic and lymphoid tissue,-666,1
CHD8,na,57680,HL60,haematopoietic and lymphoid tissue,-666,1
